fold,slice,policy,iteration,stage,query_count,scan_time_s,dose_proxy,selected_area_fraction,morphology_composite_error,front_mean_symmetric_distance_nm,front_hausdorff_distance_nm,front_availability_status,front_detection_correct,penetration_d95_absolute_error_nm,penetration_dmax_absolute_error_nm,normalized_reconstruction_rmse,roi_id,variogram_sill
fold_1,001,nested_band_veer_4x4_mean_kappa2,17,nested_band_veer_4x4_mean_kappa2_adaptive,17,85.07139999999998,6.963200000000002,0.2618454245451982,0.2266093944622696,18781.711511957204,47107.98701918816,matched_present,True,6100.0,5700.0,0.2176236957509515,r0192_c0320,
fold_1,001,nested_veer_4x4_mean_kappa0,17,nested_veer_4x4_mean_kappa0_adaptive,17,85.07139999999998,6.963200000000002,0.2618454245451982,0.2272190145590736,18848.647798586284,47107.98701918816,matched_present,True,6100.0,5700.0,0.2128952057201385,r0192_c0320,
fold_1,001,uncertainty_lookahead,17,uncertainty_lookahead_adaptive,17,85.07139999999998,6.963200000000002,0.2618454245451982,0.0167784338478274,1457.2720364914549,12900.0,matched_present,True,385.0,200.0,0.216070250908875,r0320_c0192,
fold_1,001,variogram_eer_4x4_mean_kappa5,17,variogram_eer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2618454245451982,0.1770360420718754,14638.557419491928,37189.65204946127,matched_present,True,4800.0,4900.0,0.2195402792261983,r0384_c0192,19.945149149314425
fold_1,011,gated_veer_4x4_mean_kappa10,17,gated_veer_4x4_mean_kappa10_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0321423367654912,3329.2285768509428,20782.153660292268,matched_present,True,200.0,1300.0,0.2262031344335235,r0192_c0256,45.24296894545372
fold_1,011,gated_veer_4x4_mean_kappa5,17,gated_veer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0293640897395904,2924.1770534070265,17949.254960582624,matched_present,True,300.0,1300.0,0.2182020927124476,r0256_c0192,26.682764207184253
fold_1,011,nested_band_veer_4x4_mean_kappa2,17,nested_band_veer_4x4_mean_kappa2_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0328160276149003,3303.199832116054,19241.96980457041,matched_present,True,300.0,1400.0,0.2239898928532786,r0256_c0448,
fold_5,265,nested_veer_4x4_mean_kappa0,17,nested_veer_4x4_mean_kappa0_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0,0.0,0.0,matched_absent,True,0.0,0.0,2.084923530563452,r0192_c0128,
fold_5,223,gated_veer_4x4_mean_kappa10,17,gated_veer_4x4_mean_kappa10_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.471104126106914,30127.23304653916,48500.0,matched_present,True,21600.0,20300.0,0.2282900906697716,r0414_c0064,46.53247400008868
fold_5,223,gated_veer_4x4_mean_kappa5,17,gated_veer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.1236016043819438,13571.456161137436,48500.0,matched_present,True,0.0,0.0,0.2192279817383608,r0000_c0128,47.18890318851125
fold_5,223,nested_band_veer_4x4_mean_kappa2,17,nested_band_veer_4x4_mean_kappa2_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.4676970493817962,29653.136022121224,48600.0,matched_present,True,21700.0,20300.0,0.2264517941340065,r0414_c0064,
fold_5,223,nested_veer_4x4_mean_kappa0,17,nested_veer_4x4_mean_kappa0_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.1247809611158144,13700.949530516427,48600.0,matched_present,True,0.0,0.0,0.222705160255256,r0414_c0320,
fold_5,223,uncertainty_lookahead,17,uncertainty_lookahead_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.1268440378152338,13927.475352112671,48600.0,matched_present,True,0.0,0.0,0.2220657751089722,r0256_c0192,
fold_5,223,variogram_eer_4x4_mean_kappa5,17,variogram_eer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0605154457932476,4559.595948098588,13800.0,matched_present,True,2085.0,700.0,0.2271777024343216,r0320_c0485,46.38427952345992
