fold,slice,policy,trailing_median_composite,trailing_std_composite,final_composite,iterations_in_window,trailing_median_delta_vs_uncertainty
fold_1,029,uncertainty_lookahead,0.4673800632926266,0.10670831090381776,0.2465920483647307,6,0.0
fold_1,030,gated_veer_4x4_mean_kappa5,0.018937836929347397,0.08326695810297322,0.0227025510650284,6,0.0058007881192963465
fold_1,030,uncertainty_lookahead,0.01313704881005105,0.111970827069885,0.247420831989354,6,0.0
fold_1,031,gated_veer_4x4_mean_kappa5,0.37651420010075487,0.15386615805321952,0.264969032292544,6,0.1445641221557339
fold_1,031,uncertainty_lookahead,0.23195007794502098,0.10424461527042006,0.2333311835068832,6,0.0
fold_1,033,gated_veer_4x4_mean_kappa5,0.2626898689772037,0.013287310876460283,0.2685779315247675,6,0.2454197491675732
fold_1,033,uncertainty_lookahead,0.017270119809630502,0.006520141618030988,0.017122965381884,6,0.0
fold_1,034,gated_veer_4x4_mean_kappa5,0.27253783750261973,0.16965979095877043,0.2312127946712695,6,0.04326399638069167
fold_1,034,uncertainty_lookahead,0.22927384112192806,0.1331494900723288,0.2292728291810254,6,0.0
fold_1,035,gated_veer_4x4_mean_kappa5,0.2399123729554348,0.10542355550081134,0.2534413007570503,6,0.13419854141874893
fold_1,035,uncertainty_lookahead,0.10571383153668586,0.07383409994977179,0.1762153208217582,6,0.0
fold_1,036,gated_veer_4x4_mean_kappa5,0.0589009828273087,0.00030420647148137706,0.0589068271918802,6,-0.07818790979028915
fold_1,036,uncertainty_lookahead,0.13708889261759785,0.011665915246842313,0.1369195814072165,6,0.0
fold_1,037,gated_veer_4x4_mean_kappa5,0.0233971442023901,0.10362961341067296,0.2473761715734518,6,0.0009997803936672503
fold_1,037,uncertainty_lookahead,0.02239736380872285,0.08847507348988039,0.2572964458572591,6,0.0
fold_1,038,gated_veer_4x4_mean_kappa5,0.016834019091522448,0.003597505305347971,0.0240689082275815,6,-0.0014523560079926015
fold_1,038,uncertainty_lookahead,0.01828637509951505,0.07748331520807723,0.2221994845849295,6,0.0
fold_1,039,gated_veer_4x4_mean_kappa5,0.0236131016986229,0.11145173349166386,0.2584349709297104,6,-0.2246724389911292
fold_1,039,uncertainty_lookahead,0.24828554068975212,0.11332188372211612,0.2384251929434235,6,0.0
fold_1,040,gated_veer_4x4_mean_kappa5,0.0505829481724176,0.1809439884569721,0.2513871374698374,6,-0.1694569093855213
fold_1,040,uncertainty_lookahead,0.2200398575579389,0.05585600313003807,0.2496770147322509,6,0.0
fold_1,041,gated_veer_4x4_mean_kappa5,0.2193389126846791,0.08247341686698828,0.2223925129441283,6,-0.014635462489775874
fold_1,041,uncertainty_lookahead,0.23397437517445496,0.007662249997924357,0.2488349585265634,6,0.0
fold_1,043,gated_veer_4x4_mean_kappa5,0.2367474590843079,0.1556455161608103,0.2371451291326301,6,0.0461425908390764
fold_1,043,uncertainty_lookahead,0.19060486824523148,0.029364982764756437,0.2204106227989636,6,0.0
fold_1,044,gated_veer_4x4_mean_kappa5,0.05153399246663625,0.17915471861096768,0.2420343459856422,6,-0.17201613792380804
fold_1,044,uncertainty_lookahead,0.2235501303904443,0.11224298833857241,0.2393073719228571,6,0.0
fold_1,045,gated_veer_4x4_mean_kappa5,0.04789444684445395,0.02311855714705499,0.0,6,-0.056645427256484755
fold_1,045,uncertainty_lookahead,0.1045398741009387,0.2477515182270656,0.1504501489966542,6,0.0
fold_1,046,gated_veer_4x4_mean_kappa5,0.1519385722479308,0.07150508796150436,0.2205399834804918,6,-0.040020842106990084
fold_1,046,uncertainty_lookahead,0.1919594143549209,0.07065196522180267,0.2189916668417564,6,0.0
fold_1,047,gated_veer_4x4_mean_kappa5,0.049532679885673406,0.33064134981764953,0.0,6,-0.16209249421389355
fold_1,047,uncertainty_lookahead,0.21162517409956694,0.032522012683031565,0.2343452082026709,6,0.0
fold_1,048,gated_veer_4x4_mean_kappa5,0.44229992338744595,0.2251087466168739,0.2384107758922705,6,0.21254667172136482
fold_1,048,uncertainty_lookahead,0.22975325166608113,0.026679660404716466,0.1738276788873365,6,0.0
fold_1,049,gated_veer_4x4_mean_kappa5,0.23667167414618956,0.010908004293831475,0.242317291247564,6,-0.17767826889723398
fold_1,049,uncertainty_lookahead,0.41434994304342354,0.11778046309705847,0.2460772108105958,6,0.0
fold_1,050,gated_veer_4x4_mean_kappa5,0.253457730108221,0.0011605917340196477,0.2503885918127346,6,-0.4515015525503285
